alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam,incident_id
ALM-10918,2026-08-04T14:34:07,AppDynamics,ao-028-order,order-service,5,ext_unreach,"Dis servis order-service erisilemiyor, HTTP 503",dc2,rack-B,prod,HIST-2026-004
ALM-10900,2026-08-04T14:34:12,AppDynamics,ao-052-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 84",dc2,rack-B,prod,HIST-2026-004
ALM-10850,2026-08-04T14:34:23,Zabbix,ao-053-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc1,rack-C,prod,HIST-2026-004
ALM-10903,2026-08-04T14:34:31,Prometheus,ao-020-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 77",dc2,rack-C,prod,HIST-2026-004
ALM-10846,2026-08-04T14:35:02,AppDynamics,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (110 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10808,2026-08-04T14:35:18,SyslogNG,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 93",dc2,rack-A,prod,HIST-2026-004
ALM-10945,2026-08-04T14:35:37,Zabbix,ao-046-dns,dns-resolver,1,cert_expiry,Sertifika 22 gun icinde suresi dolacak,dc2,rack-B,prod,HIST-2026-004
ALM-10954,2026-08-04T14:35:37,SyslogNG,ao-043-load,load-balancer,2,cert_expiry,Sertifika 38 gun icinde suresi dolacak,dc1,rack-B,prod,HIST-2026-004
ALM-10869,2026-08-04T14:35:39,AppDynamics,ao-028-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 84",dc2,rack-B,prod,HIST-2026-004
ALM-10891,2026-08-04T14:35:42,SyslogNG,ao-052-payment,payment-provider-gw,4,latency_high,"Yanit suresi p99 esigi asti, 685 ms",dc2,rack-B,prod,HIST-2026-004
ALM-10830,2026-08-04T14:35:44,Zabbix,ao-024-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (130 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10927,2026-08-04T14:35:45,OBM,ao-026-payment,payment-service,5,ext_unreach,"Dis servis payment-service erisilemiyor, HTTP 504",dc2,rack-C,prod,HIST-2026-004
ALM-10852,2026-08-04T14:35:56,Zabbix,ao-027-order,order-service,3,latency_high,"Yanit suresi p99 esigi asti, 1599 ms",dc1,rack-A,prod,HIST-2026-004
ALM-10831,2026-08-04T14:36:15,SyslogNG,ao-020-billing,billing-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (112 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10874,2026-08-04T14:36:15,Prometheus,ao-026-payment,payment-service,4,ext_slow,Dis servis payment-service yanit suresi 1133 ms,dc2,rack-C,prod,HIST-2026-004
ALM-10942,2026-08-04T14:36:20,Zabbix,ao-044-load,load-balancer,2,cert_expiry,Sertifika 25 gun icinde suresi dolacak,dc2,rack-C,prod,HIST-2026-004
ALM-10947,2026-08-04T14:36:47,Zabbix,ao-035-billing,billing-db,1,ntp_drift,Saat sapmasi 434 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10938,2026-08-04T14:36:50,OBM,ao-046-dns,dns-resolver,1,backup_warn,Yedekleme 36 dakika gecikmeli,dc2,rack-B,prod,HIST-2026-004
ALM-10807,2026-08-04T14:36:56,AppDynamics,ao-053-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 75",dc1,rack-C,prod,HIST-2026-004
ALM-10827,2026-08-04T14:36:56,SyslogNG,ao-018-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc2,rack-A,prod,HIST-2026-004
ALM-10865,2026-08-04T14:36:56,OBM,ao-054-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 84",dc2,rack-A,prod,HIST-2026-004
ALM-10843,2026-08-04T14:37:17,Zabbix,ao-025-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (120 ms),dc1,rack-B,prod,HIST-2026-004
ALM-10814,2026-08-04T14:37:25,OBM,ao-019-billing,billing-service,4,latency_high,"Yanit suresi p99 esigi asti, 1520 ms",dc1,rack-B,prod,HIST-2026-004
ALM-10943,2026-08-04T14:37:31,AppDynamics,ao-041-object,object-store,2,ntp_drift,Saat sapmasi 566 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10912,2026-08-04T14:37:38,Prometheus,ao-054-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (138 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10813,2026-08-04T14:37:50,SyslogNG,ao-024-payment,payment-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 74",dc2,rack-A,prod,HIST-2026-004
ALM-10848,2026-08-04T14:38:05,OBM,ao-018-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 82",dc2,rack-A,prod,HIST-2026-004
ALM-10896,2026-08-04T14:38:11,OBM,ao-026-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 1294 ms",dc2,rack-C,prod,HIST-2026-004
ALM-10819,2026-08-04T14:38:18,AppDynamics,ao-053-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (171 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10854,2026-08-04T14:38:22,OBM,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 1586 ms",dc2,rack-A,prod,HIST-2026-004
ALM-10910,2026-08-04T14:38:36,Prometheus,ao-053-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (155 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10926,2026-08-04T14:38:40,Zabbix,ao-052-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc2,rack-B,prod,HIST-2026-004
ALM-10878,2026-08-04T14:38:47,Zabbix,ao-019-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 78",dc1,rack-B,prod,HIST-2026-004
ALM-10894,2026-08-04T14:38:48,OBM,ao-018-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc2,rack-A,prod,HIST-2026-004
ALM-10810,2026-08-04T14:39:05,OBM,ao-028-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 99",dc2,rack-B,prod,HIST-2026-004
ALM-10817,2026-08-04T14:39:31,AppDynamics,ao-054-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1323 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10935,2026-08-04T14:39:37,SyslogNG,ao-013-session,session-service,1,cert_expiry,Sertifika 28 gun icinde suresi dolacak,dc1,rack-B,prod,HIST-2026-004
ALM-10902,2026-08-04T14:39:43,Prometheus,ao-024-payment,payment-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 74",dc2,rack-A,prod,HIST-2026-004
ALM-10857,2026-08-04T14:39:48,SyslogNG,ao-025-payment,payment-service,5,ext_slow,Dis servis payment-service yanit suresi 750 ms,dc1,rack-B,prod,HIST-2026-004
ALM-10851,2026-08-04T14:39:56,SyslogNG,ao-024-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 77",dc2,rack-A,prod,HIST-2026-004
ALM-10921,2026-08-04T14:40:00,SyslogNG,ao-018-billing,billing-service,5,ext_unreach,"Dis servis billing-service erisilemiyor, HTTP 504",dc2,rack-A,prod,HIST-2026-004
ALM-10952,2026-08-04T14:40:16,Prometheus,ao-013-session,session-service,2,backup_warn,Yedekleme 38 dakika gecikmeli,dc1,rack-B,prod,HIST-2026-004
ALM-10866,2026-08-04T14:40:25,SyslogNG,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 75",dc2,rack-A,prod,HIST-2026-004
ALM-10873,2026-08-04T14:40:30,Zabbix,ao-053-payment,payment-provider-gw,3,latency_high,"Yanit suresi p99 esigi asti, 1307 ms",dc1,rack-C,prod,HIST-2026-004
ALM-10916,2026-08-04T14:40:34,AppDynamics,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 76",dc2,rack-A,prod,HIST-2026-004
ALM-10839,2026-08-04T14:40:38,Zabbix,ao-025-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 78",dc1,rack-B,prod,HIST-2026-004
ALM-10812,2026-08-04T14:40:57,AppDynamics,ao-052-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc2,rack-B,prod,HIST-2026-004
ALM-10925,2026-08-04T14:41:11,Prometheus,ao-052-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (195 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10840,2026-08-04T14:41:20,SyslogNG,ao-028-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (108 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10893,2026-08-04T14:41:28,AppDynamics,ao-020-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (167 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10876,2026-08-04T14:41:31,SyslogNG,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc2,rack-A,prod,HIST-2026-004
ALM-10835,2026-08-04T14:41:38,SyslogNG,ao-028-order,order-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (169 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10907,2026-08-04T14:41:42,OBM,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (100 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10906,2026-08-04T14:41:44,Prometheus,ao-018-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (111 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10828,2026-08-04T14:41:54,Prometheus,ao-020-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (183 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10888,2026-08-04T14:41:55,SyslogNG,ao-052-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 763 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10953,2026-08-04T14:42:14,SyslogNG,ao-008-web,web-bff,2,cert_expiry,Sertifika 18 gun icinde suresi dolacak,dc2,rack-C,prod,HIST-2026-004
ALM-10950,2026-08-04T14:42:29,AppDynamics,ao-012-session,session-service,1,network_flap,Arayuz eth0 link durumu 32 kez degisti,dc2,rack-A,prod,HIST-2026-004
ALM-10939,2026-08-04T14:43:57,Zabbix,ao-044-load,load-balancer,2,ntp_drift,Saat sapmasi 463 ms,dc2,rack-C,prod,HIST-2026-004
ALM-11075,2026-08-27T03:00:09,Prometheus,ao-042-load,load-balancer,2,network_flap,Arayuz eth0 link durumu 42 kez degisti,dc2,rack-A,prod,HIST-2026-005
ALM-11078,2026-08-27T03:01:11,SyslogNG,ao-008-web,web-bff,1,network_flap,Arayuz eth0 link durumu 29 kez degisti,dc2,rack-C,prod,HIST-2026-005
ALM-10958,2026-08-27T03:02:28,Zabbix,ao-048-batch,batch-scheduler,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-A,prod,HIST-2026-005
ALM-11016,2026-08-27T03:02:45,Prometheus,ao-033-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 94,dc1,rack-A,prod,HIST-2026-005
ALM-11012,2026-08-27T03:02:50,Prometheus,ao-031-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 84",dc1,rack-B,prod,HIST-2026-005
ALM-10959,2026-08-27T03:03:08,Prometheus,ao-048-batch,batch-scheduler,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-A,prod,HIST-2026-005
ALM-11040,2026-08-27T03:03:24,OBM,ao-032-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 86",dc2,rack-C,prod,HIST-2026-005
ALM-11041,2026-08-27T03:03:25,AppDynamics,ao-032-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 81",dc2,rack-C,prod,HIST-2026-005
ALM-10960,2026-08-27T03:03:51,OBM,ao-048-batch,batch-scheduler,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-A,prod,HIST-2026-005
ALM-11042,2026-08-27T03:04:00,Prometheus,ao-050-reconciliation,reconciliation-batch,4,batch_slow,Toplu is calisma suresi 88 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-11082,2026-08-27T03:04:09,OBM,ao-043-load,load-balancer,3,network_flap,Arayuz eth0 link durumu 44 kez degisti,dc1,rack-B,prod,HIST-2026-005
ALM-11068,2026-08-27T03:04:23,Zabbix,ao-019-billing,billing-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 65 saniye",dc1,rack-B,prod,HIST-2026-005
ALM-11066,2026-08-27T03:04:33,AppDynamics,ao-049-invoice,invoice-batch,1,backup_warn,Yedekleme 82 dakika gecikmeli,dc1,rack-B,prod,HIST-2026-005
ALM-10961,2026-08-27T03:04:37,SyslogNG,ao-048-batch,batch-scheduler,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-A,prod,HIST-2026-005
ALM-11062,2026-08-27T03:05:00,Zabbix,ao-031-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 94,dc1,rack-B,prod,HIST-2026-005
ALM-10962,2026-08-27T03:05:15,Zabbix,ao-048-batch,batch-scheduler,4,batch_overlap,Toplu is penceresi cakismasi tespit edildi,dc2,rack-A,prod,HIST-2026-005
ALM-11025,2026-08-27T03:05:23,Prometheus,ao-032-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 98",dc2,rack-C,prod,HIST-2026-005
ALM-10970,2026-08-27T03:05:35,AppDynamics,ao-051-report,report-batch,4,batch_slow,Toplu is calisma suresi 101 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-10963,2026-08-27T03:06:04,Prometheus,ao-050-reconciliation,reconciliation-batch,3,batch_slow,Toplu is calisma suresi 74 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-11071,2026-08-27T03:06:05,AppDynamics,ao-034-billing,billing-db,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 85 dolu",dc2,rack-B,prod,HIST-2026-005
ALM-11084,2026-08-27T03:06:11,OBM,ao-004-mobile,mobile-bff,2,ntp_drift,Saat sapmasi 656 ms,dc2,rack-B,prod,HIST-2026-005
ALM-11063,2026-08-27T03:06:26,SyslogNG,ao-048-batch,batch-scheduler,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 101",dc2,rack-A,prod,HIST-2026-005
ALM-10988,2026-08-27T03:06:33,OBM,ao-032-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 103",dc2,rack-C,prod,HIST-2026-005
ALM-10999,2026-08-27T03:06:36,OBM,ao-033-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 97",dc1,rack-A,prod,HIST-2026-005
ALM-11011,2026-08-27T03:06:36,OBM,ao-033-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 90,dc1,rack-A,prod,HIST-2026-005
ALM-10977,2026-08-27T03:06:43,Zabbix,ao-031-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 94",dc1,rack-B,prod,HIST-2026-005
ALM-10971,2026-08-27T03:07:29,OBM,ao-051-report,report-batch,3,batch_slow,Toplu is calisma suresi 89 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-11058,2026-08-27T03:07:39,Zabbix,ao-048-batch,batch-scheduler,3,cpu_high,CPU kullanimi yuzde 93,dc2,rack-A,prod,HIST-2026-005
ALM-10994,2026-08-27T03:07:40,SyslogNG,ao-032-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 98,dc2,rack-C,prod,HIST-2026-005
ALM-11005,2026-08-27T03:07:44,OBM,ao-033-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 92,dc1,rack-A,prod,HIST-2026-005
ALM-10983,2026-08-27T03:07:45,Prometheus,ao-031-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 86,dc1,rack-B,prod,HIST-2026-005
ALM-11032,2026-08-27T03:07:48,SyslogNG,ao-033-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 99,dc1,rack-A,prod,HIST-2026-005
ALM-10964,2026-08-27T03:07:57,Zabbix,ao-050-reconciliation,reconciliation-batch,3,batch_slow,Toplu is calisma suresi 84 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-10989,2026-08-27T03:08:24,OBM,ao-032-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 81",dc2,rack-C,prod,HIST-2026-005
ALM-11048,2026-08-27T03:08:26,OBM,ao-050-reconciliation,reconciliation-batch,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 115",dc2,rack-C,prod,HIST-2026-005
ALM-10978,2026-08-27T03:08:46,SyslogNG,ao-031-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 100",dc1,rack-B,prod,HIST-2026-005
ALM-11047,2026-08-27T03:08:48,SyslogNG,ao-050-reconciliation,reconciliation-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 99",dc2,rack-C,prod,HIST-2026-005
ALM-11000,2026-08-27T03:08:53,Zabbix,ao-033-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 100",dc1,rack-A,prod,HIST-2026-005
ALM-10965,2026-08-27T03:09:31,Zabbix,ao-050-reconciliation,reconciliation-batch,4,batch_slow,Toplu is calisma suresi 81 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-10984,2026-08-27T03:09:34,Zabbix,ao-031-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 94,dc1,rack-B,prod,HIST-2026-005
ALM-10972,2026-08-27T03:09:46,SyslogNG,ao-051-report,report-batch,4,batch_slow,Toplu is calisma suresi 78 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-10995,2026-08-27T03:09:55,SyslogNG,ao-032-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 88,dc2,rack-C,prod,HIST-2026-005
ALM-11006,2026-08-27T03:10:00,Zabbix,ao-033-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 92,dc1,rack-A,prod,HIST-2026-005
ALM-11059,2026-08-27T03:10:17,Zabbix,ao-050-reconciliation,reconciliation-batch,4,cpu_high,CPU kullanimi yuzde 89,dc2,rack-C,prod,HIST-2026-005
ALM-11073,2026-08-27T03:10:22,OBM,ao-018-billing,billing-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 107 saniye",dc2,rack-A,prod,HIST-2026-005
ALM-11080,2026-08-27T03:10:39,SyslogNG,ao-034-billing,billing-db,1,cert_expiry,Sertifika 31 gun icinde suresi dolacak,dc2,rack-B,prod,HIST-2026-005
ALM-10990,2026-08-27T03:10:53,Zabbix,ao-032-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 84",dc2,rack-C,prod,HIST-2026-005
ALM-11001,2026-08-27T03:10:54,AppDynamics,ao-033-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 109",dc1,rack-A,prod,HIST-2026-005
ALM-10979,2026-08-27T03:10:56,Zabbix,ao-031-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 96",dc1,rack-B,prod,HIST-2026-005
ALM-11020,2026-08-27T03:10:58,Zabbix,ao-050-reconciliation,reconciliation-batch,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 82",dc2,rack-C,prod,HIST-2026-005
ALM-11079,2026-08-27T03:11:03,Zabbix,ao-019-billing,billing-service,1,cert_expiry,Sertifika 46 gun icinde suresi dolacak,dc1,rack-B,prod,HIST-2026-005
ALM-11074,2026-08-27T03:11:13,Zabbix,ao-028-order,order-service,1,ntp_drift,Saat sapmasi 532 ms,dc2,rack-B,prod,HIST-2026-005
ALM-11033,2026-08-27T03:11:19,AppDynamics,ao-048-batch,batch-scheduler,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 93",dc2,rack-A,prod,HIST-2026-005
ALM-11007,2026-08-27T03:11:37,OBM,ao-033-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 90,dc1,rack-A,prod,HIST-2026-005
ALM-10973,2026-08-27T03:11:40,Zabbix,ao-051-report,report-batch,4,batch_slow,Toplu is calisma suresi 83 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-10996,2026-08-27T03:11:57,SyslogNG,ao-032-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 97,dc2,rack-C,prod,HIST-2026-005
ALM-10985,2026-08-27T03:11:58,AppDynamics,ao-031-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 92,dc1,rack-B,prod,HIST-2026-005
ALM-10966,2026-08-27T03:11:59,Prometheus,ao-050-reconciliation,reconciliation-batch,4,batch_slow,Toplu is calisma suresi 85 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-11055,2026-08-27T03:12:02,SyslogNG,ao-031-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 83,dc1,rack-B,prod,HIST-2026-005
ALM-11002,2026-08-27T03:12:20,SyslogNG,ao-033-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 96",dc1,rack-A,prod,HIST-2026-005
ALM-11064,2026-08-27T03:12:23,Zabbix,ao-044-load,load-balancer,1,network_flap,Arayuz eth0 link durumu 53 kez degisti,dc2,rack-C,prod,HIST-2026-005
ALM-10991,2026-08-27T03:12:29,Zabbix,ao-032-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 102",dc2,rack-C,prod,HIST-2026-005
ALM-11056,2026-08-27T03:12:35,Prometheus,ao-033-subscriber,subscriber-db,3,batch_slow,Toplu is calisma suresi 72 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-11070,2026-08-27T03:12:56,Prometheus,ao-017-subscriber,subscriber-service,2,cert_expiry,Sertifika 26 gun icinde suresi dolacak,dc1,rack-C,prod,HIST-2026-005
ALM-10980,2026-08-27T03:13:03,OBM,ao-031-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 106",dc1,rack-B,prod,HIST-2026-005
ALM-11019,2026-08-27T03:13:21,OBM,ao-051-report,report-batch,3,cpu_high,CPU kullanimi yuzde 91,dc1,rack-A,prod,HIST-2026-005
ALM-11022,2026-08-27T03:13:24,Prometheus,ao-051-report,report-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 102",dc1,rack-A,prod,HIST-2026-005
ALM-11008,2026-08-27T03:13:28,AppDynamics,ao-033-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 87,dc1,rack-A,prod,HIST-2026-005
ALM-10997,2026-08-27T03:13:39,SyslogNG,ao-032-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 99,dc2,rack-C,prod,HIST-2026-005
ALM-10967,2026-08-27T03:13:47,Zabbix,ao-050-reconciliation,reconciliation-batch,3,batch_slow,Toplu is calisma suresi 87 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-10974,2026-08-27T03:13:56,OBM,ao-051-report,report-batch,3,batch_slow,Toplu is calisma suresi 86 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-10986,2026-08-27T03:13:57,Prometheus,ao-031-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 97,dc1,rack-B,prod,HIST-2026-005
ALM-11003,2026-08-27T03:14:20,AppDynamics,ao-033-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 90",dc1,rack-A,prod,HIST-2026-005
ALM-11029,2026-08-27T03:14:33,Zabbix,ao-031-subscriber,subscriber-db,3,batch_slow,Toplu is calisma suresi 96 dakikaya ulasti,dc1,rack-B,prod,HIST-2026-005
ALM-10992,2026-08-27T03:14:35,Prometheus,ao-032-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 106",dc2,rack-C,prod,HIST-2026-005
ALM-11054,2026-08-27T03:14:37,AppDynamics,ao-051-report,report-batch,4,batch_slow,Toplu is calisma suresi 88 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-11044,2026-08-27T03:14:39,Zabbix,ao-051-report,report-batch,4,batch_slow,Toplu is calisma suresi 75 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-10981,2026-08-27T03:14:59,Prometheus,ao-031-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 107",dc1,rack-B,prod,HIST-2026-005
ALM-11052,2026-08-27T03:15:01,AppDynamics,ao-050-reconciliation,reconciliation-batch,4,cpu_high,CPU kullanimi yuzde 92,dc2,rack-C,prod,HIST-2026-005
ALM-10987,2026-08-27T03:15:21,Zabbix,ao-031-subscriber,subscriber-db,3,cpu_high,CPU kullanimi yuzde 91,dc1,rack-B,prod,HIST-2026-005
ALM-10975,2026-08-27T03:15:23,Zabbix,ao-051-report,report-batch,3,batch_slow,Toplu is calisma suresi 100 dakikaya ulasti,dc1,rack-A,prod,HIST-2026-005
ALM-10998,2026-08-27T03:15:25,Zabbix,ao-032-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 93,dc2,rack-C,prod,HIST-2026-005
ALM-11009,2026-08-27T03:15:37,Zabbix,ao-033-subscriber,subscriber-db,4,cpu_high,CPU kullanimi yuzde 90,dc1,rack-A,prod,HIST-2026-005
ALM-10968,2026-08-27T03:15:45,Prometheus,ao-050-reconciliation,reconciliation-batch,4,batch_slow,Toplu is calisma suresi 88 dakikaya ulasti,dc2,rack-C,prod,HIST-2026-005
ALM-11023,2026-08-27T03:15:50,OBM,ao-050-reconciliation,reconciliation-batch,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 82",dc2,rack-C,prod,HIST-2026-005
ALM-11004,2026-08-27T03:16:47,Prometheus,ao-033-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 93",dc1,rack-A,prod,HIST-2026-005
ALM-10993,2026-08-27T03:16:53,OBM,ao-032-subscriber,subscriber-db,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 79",dc2,rack-C,prod,HIST-2026-005
ALM-10982,2026-08-27T03:17:00,SyslogNG,ao-031-subscriber,subscriber-db,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 104",dc1,rack-B,prod,HIST-2026-005
ALM-11081,2026-08-27T03:17:11,SyslogNG,ao-014-session,session-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 82 dolu",dc2,rack-C,prod,HIST-2026-005
